Molecule	Type	actin cytoskeleton reorganization	actin filament debranching	actin filament polymerization	adhesion strenghtening and intraluminal crawling	ameboidal-type cell migration	angiogenesis	anti-inflammatory molecule gene expression	apoptotic cell clearance	apoptotic process	capture rolling	cell adhesion	cell motility	cytokine production involved in inflammatory response	degradation of membrane-associated molecules	destruction of pathogens	digestion of microbes/particles/...	endosomal vesicle fusion	endothelial cell proliferation	endothelial migration	epithelial cell proliferation involved in lung morphogenesis	epithelium regeneration	establishment of cell polarity	fatty acid synthesis	fibroblast efferocytosis	fibroblast migration	firm adhesion	focal adhesion	formation of intraluminal vesicles	fusion with late endosomes	gluconeogenese	glycogen synthesis	glycolysis	hypothermia	keratinocyte migration	keratinocyte proliferation	ketogenic acid synthesis	leukocyte migration	leukotriene synthesis	lipoxin synthesis	lymphocyte chemotaxis	m1 phenotype and behavior	m2 phenotype and behavior	macrophage clearance	macrophage derived foam cell differentiation	macrophage differentiation	maresin synthesis	membrane hyperpolarization	microtubule cytoskeleton organization	microtubule-based movement	monocyte chemotaxis	monocyte extravasation	myeloid dendritic cell differentiation	myosin ii filament organization	natural killer cell chemotaxis	neurotrophy	neutrophil apoptotic process	neutrophil chemotaxis	neutrophil extravasation	nf-κb response	p38mapk cascade	pamp recognition	phagocytic cup	phagocytosis, engulfment	phagosome maturation	phagosome sealing	phagosome-lysosome fusion	platelet activation	platelet aggregation	platelet degranulation	pmn infiltration	positive regulation of acute inflammatory response	positive regulation of cellular response to insulin stimulus	positive regulation of vascular permeability	prostaglandin synthesis	protectin synthesis	reactive oxygen species metabolic process	recognition of a target particle	regulation of actin cytoskeleton reorganization	regulation of acute inflammatory response	resolution of airway inflammation	resolution of edema	resolvin synthesis	response to endoplasmic reticulum stress	sensory perception of pain	site of dna damage	slow rolling	stat3 pathway	thromboxan synthesis	tissue homeostasis	unknown signalling cascades	uptake of srbc	vascular associated smooth muscle cell migration	vasoconstriction	vasodilation	wound constriction	wound healing
CYP2C8	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2C9	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP2D6	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP3A4	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPEP1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPEP2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPEP3	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dipeptidase	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT1	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT2	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGT	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7(S)-Hp-17(S)-HDHA	SIMPLE_MOLECULE	-7	9	-8	-6	-9	-7	0	4	-6	-7	-7	-6	0	0	-8	13	13	-12	0	0	-9	-6	14	0	-7	-6	-7	0	0	-10	-12	8	0	-6	-6	12	0	11	-8	0	-6	6	0	-8	-4	8	9	-8	0	0	-5	-3	9	-8	0	6	-6	4	0	-3	-6	-10	-8	10	9	0	-7	-7	-9	0	-6	0	-6	-6	-8	-9	7	-7	-9	0	0	2	-8	0	6	-6	-9	-8	-7	-7	0	-8	7	-7	0	-10
7(S)-Hp-17(R)-HDHA	SIMPLE_MOLECULE	-6	-7	-8	-7	-9	5	0	5	-5	-9	-7	-7	0	0	-5	-11	-11	-11	0	0	-9	-7	12	0	5	6	-7	0	0	-9	-11	8	0	-6	-6	10	0	11	-7	0	-5	-5	0	-7	-4	-7	7	-8	0	0	-5	-5	-8	-6	0	-5	6	6	0	-5	-7	-10	-7	-8	-7	0	-7	-7	-8	0	5	0	-6	-6	-8	-9	-5	-7	-8	0	0	-7	-7	0	-7	-7	-5	-7	-7	-6	0	-8	-7	-7	0	-10
7S(8)-epoxy-17(S)-HDHA	SIMPLE_MOLECULE	-5	-8	-7	-7	-8	5	0	4	4	-8	-7	-6	0	0	-4	-11	-11	10	0	0	6	-6	11	0	5	5	-5	0	0	8	10	7	0	-5	2	9	0	10	6	0	-5	4	0	7	-3	6	6	-7	0	0	5	-4	-7	7	0	5	5	5	0	-4	-7	-9	5	-8	-7	0	-6	-6	8	0	-5	0	-5	-5	-7	-7	-6	-7	8	0	0	2	-7	0	-6	-7	-4	-7	-6	4	0	-6	-6	6	0	-9
14(S),21(S/R)-diHDHA	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MaR-L1	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maresin-like SPMs	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MaR-L2	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14(R),21(S/R)-diHDHA	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCTR1	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCTR2	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCTR3	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Protectin conjugates	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(N)PD1	SIMPLE_MOLECULE	4	-8	7	-7	8	5	0	-3	-4	-8	-6	3	0	0	5	11	11	-10	0	0	5	-7	-14	0	5	5	-6	0	0	-8	-10	-8	0	4	4	-12	0	-9	-5	0	4	-3	0	-4	3	-5	7	-7	0	0	5	-4	7	-8	0	-4	4	-5	0	-4	-6	9	4	8	7	0	3	3	7	0	4	0	5	4	1	-5	-6	4	7	0	0	-5	-4	0	-6	-7	6	6	5	3	0	-7	5	-5	0	6
AT-(N)PD1	SIMPLE_MOLECULE	4	-8	7	-7	8	5	0	-3	-4	-8	-6	3	0	0	5	11	11	-10	0	0	5	-7	-14	0	5	5	-6	0	0	-8	-10	-8	0	4	4	-12	0	-9	-5	0	4	-3	0	-4	3	-5	7	-7	0	0	5	-4	7	-8	0	-4	4	-5	0	-4	-6	9	4	8	7	0	3	3	7	0	4	0	5	4	1	-5	-6	4	7	0	0	-5	-4	0	-6	-7	6	6	5	3	0	-7	5	-5	0	6
AT-RvD6	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT-RvD4	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT-RvD5	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT-RvD2	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT-Resolvins	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RvD6	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Resolvins	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RCTR1	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RCTR2	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RCTR3	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Resolvin conjugates	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Resolvins D-class	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT-Resolvins D-class	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Maresin conjugates	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7-epi-MaR1	SIMPLE_MOLECULE	-5	-8	-6	-4	-7	-5	0	-4	4	-8	-6	-5	0	0	-7	-12	-12	10	0	0	-7	-5	-14	0	-5	-4	-6	0	0	-8	-10	-6	0	4	4	-12	0	-9	-6	0	-4	-4	0	-5	3	1	-9	6	0	0	-4	-4	-8	-5	0	-5	-4	5	0	-4	-6	-8	-6	-9	-8	0	-5	-5	-7	0	5	0	-5	4	6	-6	-6	-6	-7	0	0	-6	-5	0	-5	-4	-8	-6	-7	-5	0	-7	-7	-7	0	-8
maresin synthesis	PHENOTYPE	-6	-9	-7	-5	-8	-6	0	-5	4	8	-7	-6	0	0	-8	-13	-13	10	0	0	-8	-6	-15	0	-6	-5	-7	0	0	-9	-11	-7	0	-5	5	-13	0	-10	-7	0	-5	-5	0	-6	-4	0	-10	7	0	0	-5	4	-9	-6	0	-6	-5	-5	0	4	6	-9	-7	-10	-9	0	-6	-6	-8	0	6	0	-6	5	7	-7	-7	-7	-8	0	0	-7	-6	0	-6	-5	-9	-7	6	-6	0	-8	-6	6	0	-9
protectin synthesis	PHENOTYPE	5	-9	8	-8	9	-6	0	-4	-5	-9	-7	4	0	0	6	12	12	-11	0	0	6	-7	-15	0	-6	6	-7	0	0	-9	-11	-8	0	-5	5	-13	0	-10	-6	0	5	-4	0	-5	3	-6	8	-8	0	0	6	-5	8	-9	0	-5	5	-6	0	-5	6	10	5	9	8	0	4	4	8	0	5	0	6	5	0	-6	-7	5	8	0	0	-6	-5	0	6	-8	7	7	6	4	0	-8	-6	-6	0	7
MCTR1	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCTR2	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCTR3	SIMPLE_MOLECULE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hydroperoxy reductase	PROTEIN	-7	9	-8	-6	-9	-7	0	4	-6	-7	-7	-6	0	0	-8	13	13	-12	0	0	-9	-6	14	0	-7	-6	-7	0	0	-10	-12	8	0	-6	-6	12	0	11	-8	0	-6	6	0	-8	-4	8	9	-8	0	0	-5	-3	9	-8	0	6	-6	4	0	-3	-6	-10	-8	10	9	0	-7	-7	-9	0	-6	0	-6	-6	-8	-9	7	-7	-9	0	0	2	-8	0	6	-6	-9	-8	-7	-7	0	-8	7	-7	0	-10
resolvin synthesis	PHENOTYPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLCB1	PROTEIN	4	6	5	5	6	-7	0	5	-6	8	-7	3	0	0	5	10	10	8	0	0	5	5	11	0	-7	5	-6	0	0	-9	-11	7	0	7	7	9	0	-12	-8	0	-6	-6	0	-8	4	-8	7	-8	0	0	6	6	7	-8	0	6	4	5	0	6	6	7	4	7	6	0	3	3	3	0	-6	0	4	6	9	8	4	4	3	0	0	-8	-8	0	6	5	6	6	-5	3	0	6	5	-5	0	5
YWHAG	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB202190	DRUG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB203580	DRUG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS18	PROTEIN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRKG2	PROTEIN	-3	-7	-6	-6	-7	-6	0	-6	-5	-7	6	-2	0	0	-4	-10	-10	-11	0	0	-4	-6	-15	0	-6	-5	-6	0	0	-8	-10	-7	0	-6	-6	-13	0	11	-7	0	5	-5	0	-7	-4	-7	-6	-7	0	0	-5	-5	-6	-7	0	-5	-3	-4	0	-5	-5	-8	-3	-7	-6	0	-2	-2	7	0	5	0	-4	-6	-8	-7	-5	-3	7	0	0	-7	-7	0	-5	-6	-5	7	-4	-2	0	-7	-4	4	0	-5
p38mapk cascade	PHENOTYPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GUCY1	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNA, group q	COMPLEX	5	7	6	6	7	-8	0	6	-7	9	-8	4	0	0	6	11	11	9	0	0	6	6	12	0	-8	6	-7	0	0	-10	-12	8	0	8	8	10	0	-13	-9	0	-7	-7	0	-9	5	-9	8	-9	0	0	7	7	8	-9	0	7	5	6	0	7	7	8	5	8	7	0	4	4	4	0	-7	0	5	7	10	9	5	5	4	0	0	-9	-9	0	7	6	7	7	-6	4	0	7	6	-6	0	6
GNA, group s	COMPLEX	-6	-10	-7	6	-8	-7	0	-6	6	-10	-9	-5	0	0	-7	-13	-13	12	0	0	-7	-5	10	0	-7	6	-5	0	0	7	9	6	0	6	6	8	0	-11	8	0	-6	6	0	8	5	8	5	8	0	0	-6	7	-9	-10	0	7	-6	-7	0	7	-8	-9	-6	-10	-9	0	-5	-5	9	0	-7	0	-5	6	8	8	-8	-6	9	0	0	8	8	0	-8	6	-8	-8	-5	-5	0	-6	-5	5	0	-8
GNG	COMPLEX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
